"","f.Apple","f.Google","f.Starbucks"
"3121",44.73,1134,76.360001
"3122",44.105,1127.52002,75.330002
"3123",44.487499,1115.540039,75.650002
"3124",44.057499,1101.290039,75.599998
"3125",43.900002,1065.5,76.120003
"3126",43.860001,1042.900024,76.769997
"3127",46.07,1051.540039,78.790001
"3128",45.77,1044.98999,80.029999
"3129",46.627499,1050.630005,81.599998
"3130",47.952499,1072.97998,82.849998
"3131",48.715,1093.97998,82.300003
"3132",48.487499,1078,82.589996
"3133",48.674999,1083.640015,83.330002
"3134",47.887501,1086.420044,83.540001
"3135",48.224998,1086.280029,84.650002
"3136",49.012501,1109.689941,83.550003
"3137",49.919998,1105.599976,83.080002
"3138",50.092499,1119.98999,84.410004
"3139",49.700001,1109.23999,84.43
"3140",49.634998,1119.609985,84.080002
"3141",49.607498,1112.660034,84.199997
"3142",49.442501,1086.5,84.300003
"3143",50.072498,1084,83.550003
"3144",49.669998,1076.390015,83.559998
"3145",50.7925,1098,84.620003
"3146",50.352501,1102.23999,84.739998
"3147",50.82,1117.410034,86.040001
"3148",50.837502,1117.800049,87.5
"3149",50.202499,1125.170044,87.599998
"3150",49.799999,1111.800049,87.290001
"3151",50.462502,1131.219971,87.419998
"3152",50.827499,1143.25,88.660004
"3153",50.612499,1143.98999,89.279999
"3154",51.022499,1146.859985,89.870003
"3155",51.147499,1146,90.220001
"3156",51.012501,1150.969971,90.080002
"3157",51,1141.73999,90.330002
"3158",51.447498,1148.189941,91.410004
"3159",50.912498,1133.449951,90.519997
"3160",52.115002,1144,91.25
"3161",51.9175,1131.900024,89.900002
"3162",52.2225,1137.819946,91.489998
"3163",51.869999,1224.040039,96.400002
"3164",52.115002,1241.050049,98.050003
"3165",52.189999,1225.410034,97.5
"3166",54.105,1223,96.650002
"3167",53.474998,1214.030029,95
"3168",51.3825,1200.73999,95
"3169",49.497501,1170.040039,94.510002
"3170",49.077499,1163.310059,94.309998
"3171",48.852501,1156,94.599998
"3172",50.049999,1182.829956,95.230003
"3173",50.325001,1197.98999,96.150002
"3174",49.904999,1179.209961,95.779999
"3175",50.255001,1171.459961,94.519997
"3176",50.790001,1176.310059,95.910004
"3177",50.865002,1163.5,95.5
"3178",51.07,1179.550049,96.290001
"3179",52.654999,1190.089966,97.230003
"3180",52.720001,1195.25,96.349998
"3181",53.247501,1193.150024,96.269997
"3182",53.297501,1194.069946,96.589996
"3183",52.357498,1181.98999,96.410004
"3184",51.465,1157.26001,95.379997
"3185",51.965,1180.530029,96.699997
"3186",51.025002,1161.709961,96.230003
"3187",52.125,1181.119995,97.849998
"3188",52.540001,1198.5,98.139999
"3189",51.607498,1177.030029,96.419998
"3190",52.0975,1176.709961,94.480003
"3191",53,1191.530029,96.540001
"3192",53.512501,1208.130005,95.75
"3193",53.709999,1204,95.800003
"3194",53.465,1195.150024,93.809998
"3195",54.517502,1203.410034,90.18
"3196",56.200001,1224.300049,92.160004
"3197",55,1231.349976,92.150002
"3198",54.432499,1229.52002,90.019997
"3199",54.990002,1230.400024,89.669998
"3200",55.264999,1227.51001,90.980003
"3201",55.502499,1232.060059,90.989998
"3202",55.345001,1233.119995,91.610001
"3203",54.737499,1226,90.32
"3204",55.2575,1240,91.599998
"3205",54.637501,1215.819946,89.940002
"3206",55,1241.959961,90.839996
"3207",55.134998,1243.01001,90.300003
"3208",55.224998,1220.969971,88.410004
"3209",56.267502,1219,88.629997
"3210",55.764999,1196.97998,85.949997
"3211",54.607498,1180,84.300003
"3212",56.41,1191.890015,84.900002
"3213",56.567501,1204.400024,85.709999
"3214",56.455002,1197.589966,85.489998
"3215",56.7575,1199.349976,85.370003
"3216",56.982498,1198.579956,85.910004
"3217",58.237499,1222.209961,87.019997
"3218",58.724998,1212.339966,86.5
"3219",59.0975,1220.400024,87
"3220",58.342499,1241.170044,86.529999
"3221",58.772499,1250.930054,86.879997
"3222",58.647499,1253.459961,86.349998
"3223",59.380001,1252.26001,86
"3224",60.290001,1247.849976,85.230003
"3225",60.525002,1242.359985,84.309998
"3226",61.127499,1260.900024,82.800003
"3227",60.790001,1251.030029,83.209999
"3228",61.855,1275.449951,84.470001
"3229",62.2425,1276.22998,83.809998
"3230",61.189999,1252.969971,84.610001
"3231",61.810001,1261.280029,86.709999
"3232",62.384998,1265,84.790001
"3233",64.332497,1276.449951,83.300003
"3234",64.262497,1292.890015,82.339996
"3235",64.192497,1289.459961,82.080002
"3236",64.684998,1294.280029,83.059998
"3237",64.672501,1305.280029,82.190002
"3238",64.574997,1303.180054,81.75
"3239",65.387497,1300,82.690002
"3240",65.282501,1294.069946,83.290001
"3241",65.9375,1297.5,84.099998
"3242",65.919998,1318.939941,84.68
"3243",66.449997,1332.219971,83.919998
"3244",66.974998,1327.699951,84.059998
"3245",66.385002,1311.73999,83.540001
"3246",65.922501,1301.47998,83.75
"3247",65.647499,1305.619995,82.690002
"3248",65.677498,1299.180054,83.160004
"3249",66.735001,1309.859985,84.129997
"3250",66.394997,1315,84.849998
"3251",66.650002,1307.119995,85.910004
"3252",66.817497,1301,85.379997
"3253",64.577499,1279.569946,84.029999
"3254",65.267502,1307.01001,85.129997
"3255",65.947502,1328,85.440002
"3256",66.870003,1333.439941,85.029999
"3257",67.5,1338.040039,86.309998
"3258",67.150002,1341.5,86.5
"3259",67.202499,1350.839966,86.260002
"3260",66.945,1345.939941,88
"3261",67.864998,1347.949951,88.019997
"3262",69.25,1356.5,89.139999
"3263",69.892502,1362.890015,88.870003
"3264",69.949997,1356.599976,88.389999
"3265",69.875,1351.819946,87.830002
"3266",70.557503,1363.349976,88.790001
"3267",70.1325,1355.869995,88.620003
"3268",71.172501,1348.5,88.199997
"3269",71.205002,1346.170044,88.730003
"3270",72.779999,1362.98999,88.110001
"3271",72.364998,1350,88.010002
"3272",72.482498,1330.109985,87.440002
"3273",74.059998,1341.550049,88.120003
"3274",74.287498,1347.859985,88.660004
"3275",73.447502,1350,88.110001
"3276",74.959999,1397.939941,87.959999
"3277",74.290001,1392.079956,87.940002
"3278",76.809998,1420.569946,90.25
"3279",77.650002,1427.560059,90.800003
"3280",77.910004,1436.130005,90.620003
"3281",79.175003,1439.01001,91.190002
"3282",77.962502,1430.209961,91
"3283",78.397499,1447.439941,91.989998
"3284",79.067497,1462.910034,92.93
"3285",79.297501,1479.119995,92.830002
"3286",79.644997,1491,93.139999
"3287",79.480003,1487.640015,91.919998
"3288",80.0625,1493.589966,94
"3289",77.514999,1431,88.629997
"3290",78.150002,1443,89.050003
"3291",81.112503,1458.800049,88.150002
"3292",80.135002,1439.959961,85.449997
"3293",80.232498,1468.900024,85.790001
"3294",76.074997,1462,85.07
"3295",78.827499,1457.069946,87.139999
"3296",80.879997,1462.420044,88.879997
"3297",80.642502,1450.329956,87.650002
"3298",80.592499,1467.300049,85.760002
"3299",78.544998,1474.319946,86.43
"3300",80.900002,1511.810059,87.860001
"3301",80.3675,1514.47998,87.709999
"3302",81.047501,1512.689941,88.5
"3303",81.184998,1515.599976,90.18
"3304",78.839996,1515,89.370003
"3305",80,1525.069946,89.489998
"3306",80.657501,1522,89.730003
"3307",79.654999,1508.030029,88
"3308",74.315002,1426.109985,84.529999
"3309",75.237503,1433,85.019997
"3310",71.6325,1396.140015,82.599998
"3311",70.275002,1362.060059,78.830002
"3312",64.315002,1277.5,76.169998
"3313",70.57,1351.609985,77.919998
"3314",75.917503,1399.420044,82.300003
"3315",74.110001,1359.22998,79.290001
"3316",73.879997,1350.199951,77.900002
"3317",70.5,1277.060059,73.459999
"3318",65.9375,1205.300049,70.580002
"3319",69.285004,1260,72.559998
"3320",69.347504,1249.699951,72.830002
"3321",63.985001,1126,62.950001
"3322",66.222504,1179,65.650002
"3323",60.487499,1096,60.630001
"3324",61.877499,1093.109985,59.549999
"3325",59.942501,1056.51001,55.549999
"3326",61.8475,1093.050049,56.23
"3327",61.794998,1135.719971,62.299999
"3328",57.02,1061.319946,57.23
"3329",59.09,1103.77002,62.610001
"3330",62.6875,1126.469971,66.830002
"3331",61.630001,1111.800049,66.709999
"3332",63.1875,1125.670044,66.68
"3333",62.685001,1125.040039,66.559998
"3334",63.900002,1147.300049,67.18
"3335",61.625,1122,63
"3336",60.084999,1098.26001,65.75
"3337",60.700001,1119.015015,64.470001
"3338",62.724998,1138,66.269997
"3339",67.699997,1221,71.57
"3340",65.684998,1206.5,69.580002
"3341",67.175003,1224.079956,71.199997
"3342",67.077499,1209.180054,73.519997
"3343",70,1245.089966,73.690002
"3344",70.599998,1245.609985,72.010002
"3345",71.845001,1274.099976,73.110001
"3346",71.172501,1284.849976,76.620003
"3347",69.487503,1271,76.019997
"3348",69.07,1247,73.400002
"3349",68.402496,1245.540039,74.550003
"3350",68.967499,1271.550049,77.330002
"3351",69.300003,1261.170044,75.75
"3352",70.449997,1296,76.68
"3353",71.269997,1287.930054,78.669998
"3354",71.182503,1341.459961,78.18
"3355",72.489998,1324.880005,76.830002
"3356",71.5625,1328.5,74.900002
"3357",72.292503,1308.22998,72.580002
"3358",73.764999,1337.920044,74.959999
"3359",75.114998,1361.689941,73.769997
"3360",75.805,1365.939941,73.809998
"3361",76.410004,1383.130005,77.25
"3362",77.025002,1378.280029,76.620003
"3363",79.457497,1407.119995,76
"3364",78.037498,1377.050049,74.459999
"3365",76.127502,1335.02002,72.32
"3366",75.087502,1350,72.809998
"3367",78.292503,1361.75,76.860001
"3368",78.7575,1386.996948,76.400002
"3369",79.169998,1389.579956,77.230003
"3370",79.665001,1408,78.599998
"3371",78.942497,1396.709961,77.900002
"3372",80.875,1437.27002,79.599998
"3373",79.035004,1417.25,78.980003
"3374",79.192497,1396.859985,78.639999
"3375",79.8125,1416.939941,78.620003
"3376",79.4375,1418.390015,77.660004
"3377",80.1875,1430.550049,77.970001
"3378",81.165001,1438.300049,78.449997
"3379",81.097504,1430.400024,79.309998
"3380",80.837502,1413.170044,80.330002
"3381",82.5625,1422.339966,83.080002
"3382",83.035004,1445.359985,82.620003
"3383",86.974998,1459.540039,79.879997
"3384",87.327499,1442.47998,75.75
"3385",86.18,1428.48999,75
"3386",83.3125,1390.800049,74.300003
"3387",87.864998,1445.219971,78.790001
"3388",88.787498,1447.160034,78.07
"3389",87.852501,1449.160034,76.720001
"3390",88.660004,1444,77.029999
"3391",87.834999,1429,74.900002
"3392",91,1455.640015,76.330002
"3393",91.25,1461.51001,74.900002
"3394",90.175003,1429.900024,73.220001
"3395",91.102501,1431.390015,73.629997
"3396",88.3125,1358.180054,71.410004
"3397",90.019997,1390.439941,73.580002
"3398",91.279999,1411.099976,74
"3399",91.962502,1446.939941,75.040001
"3400",92.5,1480.060059,74.93
"3401",93.852501,1490,75.129997
"3402",94.18,1494.319946,74.07
"3403",96.262497,1506.449951,73.730003
"3404",95.334999,1506.150024,73
"3405",97.264999,1550,74.559998
"3406",94.839996,1490.310059,72
"3407",98.989998,1523.130005,74.459999
"3408",96.5625,1500,74.900002
"3409",96.987503,1521.619995,74.43
"3410",96.417503,1515.26001,74.160004
"3411",99.172501,1586.98999,75.779999
"3412",96.692497,1560.5,75.519997
"3413",96.997498,1566.969971,76.879997
"3414",90.987503,1498.930054,75.279999
"3415",93.709999,1515.599976,75.889999
"3416",94.3675,1525.180054,76.300003
"3417",93.75,1506.319946,77.559998
"3418",94.1875,1497,76.629997
"3419",102.885002,1505.01001,76.239998
"3420",108.199997,1486.640015,76.480003
"3421",109.1325,1476.569946,75.370003
"3422",109.377502,1469.300049,75.349998
"3423",110.404999,1471.75,75.199997
"3424",113.205002,1500,75.480003
"3425",112.599998,1487.180054,75.82
"3426",111.970001,1492.439941,78.269997
"3427",110.497498,1485.579956,79.589996
"3428",114.43,1510.339966,78.919998
"3429",114.830002,1515.660034,78.540001
"3430",116.0625,1514.670044,78.599998
"3431",114.352501,1526.180054,79.150002
"3432",115.982498,1553.310059,79.18
"3433",115.75,1543.449951,77.029999
"3434",119.262497,1577.030029,76.940002
"3435",128.697495,1593.97998,77.709999
"3436",124.697502,1582.069946,80.059998
"3437",126.18,1608,82.419998
"3438",127.142502,1653.680054,82.75
"3439",126.012497,1633.48999,83.790001
"3440",127.580002,1647.890015,84.629997
"3441",132.759995,1636.630005,84.699997
"3442",137.589996,1673.775024,86.510002
"3443",126.910004,1709.713989,88.599998
"3444",120.07,1624.26001,87.089996
"3445",113.949997,1533.51001,85.269997
"3446",117.260002,1557.530029,85.93
"3447",120.360001,1560.640015,85.800003
"3448",114.57,1536,84.949997
"3449",114.720001,1539.005005,85.75
"3450",118.330002,1536,87.18
"3451",115.230003,1555.540039,88
"3452",109.720001,1496,87.050003
"3453",110.400002,1498.01001,86.809998
"3454",104.540001,1440.060059,82.860001
"3455",112.68,1450.089966,84.050003
"3456",111.620003,1458.780029,84.379997
"3457",105.169998,1411.030029,82.629997
"3458",108.43,1432.630005,82.529999
"3459",115.010002,1474.209961,85.519997
"3460",114.550003,1470.390015,86.25
"3461",113.790001,1466.800049,86.629997
"3462",117.639999,1484.27002,87.040001
"3463",112.889999,1462.030029,85.150002
"3464",113.910004,1466.209961,87.269997
"3465",115.699997,1475.579956,88.650002
"3466",114.620003,1464.290039,87.82
"3467",116.25,1465.089966,88.459999
"3468",115.279999,1494.699951,89.800003
"3469",120.059998,1543,90.459999
"3470",125.269997,1583.72998,90.580002
"3471",121,1578.589966,90.169998
"3472",118.720001,1547.150024,88.160004
"3473",121.279999,1565.849976,89.389999
"3474",119.959999,1580.459961,88.699997
"3475",116.199997,1527.050049,88.68
"3476",116.669998,1573.329956,88.379997
"3477",117.449997,1593.050049,88.019997
"3478",116.389999,1626.069946,89.800003
"3479",114.010002,1625.01001,90.029999
"3480",115.489998,1595.670044,89.480003
"3481",115.050003,1559.73999,88.650002
"3482",112.370003,1522.359985,87.169998
"3483",111.059998,1672.109985,87.75
"3484",109.110001,1628.160034,87.540001
"3485",109.660004,1631.780029,86.779999
"3486",114.139999,1710.280029,88.900002
"3487",117.949997,1781,90.690002
"3488",118.32,1753.949951,90.150002
"3489",120.5,1790.900024,97.32
"3490",115.550003,1731.089966,93.739998
"3491",117.190002,1750,94.110001
"3492",119.620003,1747.630005,94.660004
"3493",119.440002,1757.630005,94.379997
"3494",118.919998,1771.699951,96.790001
"3495",119.550003,1776.939941,97.209999
"3496",118.610001,1765.22998,98.629997
"3497",117.589996,1738.380005,97.239998
"3498",118.639999,1765.209961,97.419998
"3499",117.18,1749.599976,97.620003
"3500",113.910004,1730.5,97.510002
"3501",115.550003,1772.890015,98.5
"3502",116.57,1773.089966,98.480003
"3503",116.970001,1781.18396,98.199997
"3504",121.010002,1774.369995,99
"3505",122.019997,1798.099976,98.510002
"3506",123.519997,1824.01001,99.019997
"3507",122.599998,1824.52002,101.349998
"3508",122.309998,1819,102.010002
"3509",124.370003,1810.099976,100.370003
"3510",124.529999,1812.01001,101.940002
"3511",120.5,1769.800049,103.510002
"3512",122.43,1763.060059,104.410004
"3513",122.599998,1775,103.830002
"3514",124.339996,1764.420044,104.239998
"3515",127.410004,1772.880005,104.099998
"3516",128.899994,1768.51001,103.550003
"3517",128.960007,1754.180054,103.330002
"3518",125.019997,1713.51001,101.220001
"3519",131.610001,1734.430054,102.120003
"3520",132.160004,1728.109985,102.290001
"3521",131.320007,1735,102.300003
"3522",133.990005,1751.63501,102.919998
"3523",138.050003,1787.790039,104.889999
"3524",135.580002,1762.01001,105.989998
"3525",134.080002,1735.420044,106
"3526",133.520004,1757.540039,107.660004
"3527",128.889999,1725,102.919998
"3528",127.720001,1702.630005,102.989998
"3529",128.360001,1740.060059,104.489998
"3530",132.429993,1787.97998,103.860001
"3531",129.190002,1786.069946,105.099998
"3532",128.5,1753.920044,104.010002
"3533",128.759995,1738.579956,102.32
"3534",130.800003,1753.619995,103.800003
"3535",128.779999,1738.189941,101.379997
"3536",127.779999,1752.25,102.800003
"3537",128.660004,1831.459961,102.410004
"3538",133.800003,1898,105.459999
"3539",136.279999,1895.680054,104.160004
"3540",143.070007,1920.670044,103.75
"3541",143.600006,1888.839966,103.400002
"3542",143.429993,1882.530029,101.480003
"3543",139.520004,1843.939941,98.940002
"3544",135.830002,1846.170044,97.389999
"3545",133.75,1853.569946,96.989998
"3546",135.729996,1922.560059,99.050003
"3547",135.759995,2073,101.25
"3548",136.300003,2068.889893,101.360001
"3549",137.350006,2070,105.089996
"3550",136.029999,2105.909912,106.419998
"3551",136.619995,2078.540039,106
"3552",136.479996,2094.209961,106.779999
"3553",135.899994,2099.51001,106.120003
"3554",134.350006,2090.25,105.739998
"3555",135.490005,2104.360107,104.879997
"3556",131.25,2100,105.110001
"3557",129.199997,2110.389893,103.779999
"3558",130.240005,2119.27002,104.75
"3559",128.009995,2067,102.989998
"3560",123.760002,2025.01001,103.339996
"3561",124.940002,2041.829956,101.160004
"3562",124.68,2067.449951,104
"3563",122.589996,2050.52002,104.150002
"3564",123.75,2056.52002,108.599998
"3565",128.410004,2076.189941,107.309998
"3566",124.809998,2067.209961,106.940002
"3567",121.75,2023.369995,106.260002
"3568",120.980003,2073.120117,106.059998
"3569",120.93,2101.129883,104.800003
"3570",119.029999,2070,106.279999
"3571",121.690002,2071.76001,107.220001
"3572",122.540001,2074.060059,108.410004
"3573",120.400002,2085,107.419998
"3574",121.410004,2062.300049,107.889999
"3575",125.699997,2078.98999,110.57
"3576",124.050003,2076.030029,111.309998
"3577",122.879997,2061,109.279999
"3578",119.900002,2042.050049,108.349998
"3579",120.330002,2041.839966,106.400002
"3580",123.330002,2051.699951,107.739998
"3581",122.82,2065.370117,106.629997
"3582",119.540001,2044.810059,105.010002
"3583",120.349998,2038.859985,107.25
"3584",121.650002,2027.880005,109.010002
"3585",120.110001,2057.629883,108.419998
"3586",121.650002,2059.120117,110.330002
"3587",123.660004,2097.949951,110.059998
"3588",123.870003,2152.939941,109.910004
"3589",126.5,2222.5,111.379997
"3590",125.830002,2226.129883,112.910004
"3591",128.949997,2277.959961,113.650002
"3592",129.800003,2256.699951,112.910004
"3593",132.520004,2266.25,113.019997
"3594",132.440002,2261.469971,113.779999
"3595",134.940002,2275.159912,115.220001
"3596",133.820007,2276.97998,115.099998
"3597",134.300003,2303,117.82
"3598",133.509995,2291.97998,118.169998
"3599",135.020004,2307.889893,116.959999
"3600",132.360001,2285.25,116.089996
"3601",133.039993,2293.22998,116.870003
"3602",132.160004,2283.469971,116.019997
"3603",134.830002,2319.929932,116.949997
"3604",135.009995,2336,115.669998
"3605",134.309998,2407.14502,113.440002
"3606",136.470001,2410.330078,113.209999
"3607",131.779999,2404.48999,114
"3608",132.039993,2402.719971,115.18
"3609",131.190002,2369.73999,115.150002
"3610",129.199997,2368.419922,114.209999
"3611",127.889999,2350.639893,113.650002
"3612",130.850006,2400,115.110001
"3613",129.410004,2374.889893,114.57
"3614",123.5,2291.860107,113.32
"3615",123.400002,2261.709961,111.870003
"3616",124.580002,2261.090088,110.160004
"3617",126.25,2291.830078,111.010002
"3618",126.82,2309.320068,111.220001
"3619",126.559998,2336.906006,111.370003
"3620",123.160004,2264.399902,109.599998
"3621",125.230003,2328.040039,109.980003
"3622",127.82,2365.98999,111.629997
"3623",126.010002,2367,111.800003
"3624",127.82,2420,112.919998
"3625",126.959999,2412.834961,113.300003
"3626",126.440002,2436.939941,113.470001
"3627",125.57,2421.959961,114.349998
"3628",125.080002,2422,114.559998
"3629",124.279999,2435.310059,113.709999
"3630",124.68,2395.02002,112.010002
"3631",124.07,2422.52002,111.620003
"3632",126.169998,2451.320068,111.980003
"3633",126.599998,2479.899902,111.379997
"3634",127.209999,2499.5,111.739998
"3635",127.019997,2494.01001,111.800003
"3636",126.529999,2524.919922,112.279999
"3637",127.82,2513.389893,112.779999
"3638",129.940002,2530.439941,112.459999
"3639",130.369995,2524.949951,112.419998
"3640",129.800003,2510.459961,111
"3641",130.710007,2514.110107,110.739998
"3642",130.300003,2514.800049,110
"3643",132.130005,2529,111.07
"3644",133.770004,2531,111.279999
"3645",134.449997,2541.070068,111.779999
"3646",133.460007,2539.139893,112.75
"3647",133.410004,2540,112.93
"3648",134.800003,2535.449951,112.07
"3649",136.169998,2513.071045,112.339996
"3650",136.600006,2496.995117,111.949997
"3651",137.899994,2536.790039,113.970001
"3652",140.070007,2588.98999,115.080002
"3653",143.539993,2606.820068,115.879997
"3654",141.580002,2565,115.449997
"3655",142.75,2578.889893,116.059998
"3656",146.210007,2596.669922,117.75
"3657",144.029999,2617.629883,118.540001
"3658",148.100006,2638.030029,119.940002
"3659",149.240005,2650,119.290001
"3660",148.460007,2632.820068,119.68
"3661",143.75,2623.110107,117.540001
"3662",143.460007,2600.080078,115.629997
"3663",145.529999,2615.73999,117.540001
"3664",145.940002,2653,119.339996
"3665",147.550003,2705.199951,124.550003
"3666",148.270004,2765,125.739998
"3667",149.119995,2800.219971,126.080002
"3668",144.809998,2771.23999,122.559998
"3669",144.690002,2727.612061,122.93
"3670",144.380005,2710.219971,122.190002
"3671",146.360001,2709.689941,122.029999
"3672",145.809998,2720,120.57
"3673",147.270004,2724.98999,119.129997
"3674",146.979996,2720.570068,118.720001
"3675",146.350006,2725.899902,119.139999
"3676",146.199997,2738.97998,118.989998
"3677",146.440002,2761.590088,118.389999
"3678",146.050003,2765.659912,116.339996
"3679",146.190002,2754.26001,116.410004
"3680",148.970001,2767.149902,115.940002
"3681",148.539993,2760,116.690002
"3682",150.229996,2763.820068,116.620003
"3683",149.800003,2742.310059,116.279999
"3684",145.029999,2709.350098,114.510002
"3685",147.440002,2741.659912,113.980003
"3686",148.309998,2779.969971,114.709999
"3687",149.449997,2830.870117,115.389999
"3688",149.809998,2857.659912,115.589996
"3689",148.350006,2852.370117,115.620003
"3690",147.479996,2842.25,114.610001
"3691",149,2894.090088,115.610001
"3692",152.660004,2917.689941,115.769997
"3693",152.830002,2913,118.010002
"3694",153.869995,2918.98999,118.290001
"3695",153.759995,2882.919922,116.839996
"3696",154.970001,2894.98999,117.089996
"3697",156.979996,2907.870117,116.099998
"3698",155.490005,2897.669922,117.980003
"3699",155,2908.870117,119.349998
"3700",150.630005,2864.02002,119.889999
"3701",150.350006,2883.219971,119.720001
